Data; Strefa; Wartość kWh;Rodzaj;
2025-07-16 12:00;T1;1,484;oddana po zbilansowaniu;
2025-07-16 13:00;T1;2,089;oddana po zbilansowaniu;
2025-07-16 14:00;T1;1,121;oddana po zbilansowaniu;
2025-07-16 15:00;T1;1,316;oddana po zbilansowaniu;
2025-07-16 16:00;T1;1,805;oddana po zbilansowaniu;
2025-07-16 17:00;T1;2,186;oddana po zbilansowaniu;
2025-07-16 18:00;T1;0,848;oddana po zbilansowaniu;
2025-07-16 19:00;T1;0,713;oddana po zbilansowaniu;
2025-07-16 20:00;T1;0,203;oddana po zbilansowaniu;
2025-07-16 21:00;T1;0,712;oddana po zbilansowaniu;
2025-07-16 22:00;T1;0,000;oddana po zbilansowaniu;
2025-07-16 23:00;T1;0,546;oddana po zbilansowaniu;
2025-07-16 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-17 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-17 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-17 3:00;T1;0,002;oddana po zbilansowaniu;
2025-07-17 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-17 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-17 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-17 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-17 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-17 9:00;T1;0,001;oddana po zbilansowaniu;
2025-07-17 10:00;T1;0,001;oddana po zbilansowaniu;
2025-07-17 11:00;T1;0,000;oddana po zbilansowaniu;
2025-07-17 12:00;T1;0,002;oddana po zbilansowaniu;
2025-07-17 13:00;T1;0,005;oddana po zbilansowaniu;
2025-07-17 14:00;T1;0,664;oddana po zbilansowaniu;
2025-07-17 15:00;T1;1,170;oddana po zbilansowaniu;
2025-07-17 16:00;T1;0,503;oddana po zbilansowaniu;
2025-07-17 17:00;T1;0,780;oddana po zbilansowaniu;
2025-07-17 18:00;T1;0,348;oddana po zbilansowaniu;
2025-07-17 19:00;T1;0,061;oddana po zbilansowaniu;
2025-07-17 20:00;T1;0,071;oddana po zbilansowaniu;
2025-07-17 21:00;T1;0,288;oddana po zbilansowaniu;
2025-07-17 22:00;T1;0,227;oddana po zbilansowaniu;
2025-07-17 23:00;T1;0,634;oddana po zbilansowaniu;
2025-07-17 24:00;T1;0,001;oddana po zbilansowaniu;
2025-07-18 1:00;T1;0,001;oddana po zbilansowaniu;
2025-07-18 2:00;T1;0,001;oddana po zbilansowaniu;
2025-07-18 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-18 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-18 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-18 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-18 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-18 8:00;T1;0,001;oddana po zbilansowaniu;
2025-07-18 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-18 10:00;T1;1,673;oddana po zbilansowaniu;
2025-07-18 11:00;T1;2,391;oddana po zbilansowaniu;
2025-07-18 12:00;T1;2,545;oddana po zbilansowaniu;
2025-07-18 13:00;T1;1,347;oddana po zbilansowaniu;
2025-07-18 14:00;T1;2,342;oddana po zbilansowaniu;
2025-07-18 15:00;T1;2,713;oddana po zbilansowaniu;
2025-07-18 16:00;T1;0,941;oddana po zbilansowaniu;
2025-07-18 17:00;T1;1,267;oddana po zbilansowaniu;
2025-07-18 18:00;T1;1,149;oddana po zbilansowaniu;
2025-07-18 19:00;T1;0,828;oddana po zbilansowaniu;
2025-07-18 20:00;T1;0,163;oddana po zbilansowaniu;
2025-07-18 21:00;T1;0,943;oddana po zbilansowaniu;
2025-07-18 22:00;T1;0,354;oddana po zbilansowaniu;
2025-07-18 23:00;T1;0,001;oddana po zbilansowaniu;
2025-07-18 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-19 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-19 2:00;T1;0,002;oddana po zbilansowaniu;
2025-07-19 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-19 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-19 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-19 6:00;T1;0,002;oddana po zbilansowaniu;
2025-07-19 7:00;T1;0,002;oddana po zbilansowaniu;
2025-07-19 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-19 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-19 10:00;T1;0,109;oddana po zbilansowaniu;
2025-07-19 11:00;T1;2,600;oddana po zbilansowaniu;
2025-07-19 12:00;T1;2,546;oddana po zbilansowaniu;
2025-07-19 13:00;T1;2,214;oddana po zbilansowaniu;
2025-07-19 14:00;T1;2,234;oddana po zbilansowaniu;
2025-07-19 15:00;T1;2,459;oddana po zbilansowaniu;
2025-07-19 16:00;T1;2,242;oddana po zbilansowaniu;
2025-07-19 17:00;T1;1,933;oddana po zbilansowaniu;
2025-07-19 18:00;T1;1,764;oddana po zbilansowaniu;
2025-07-19 19:00;T1;0,986;oddana po zbilansowaniu;
2025-07-19 20:00;T1;0,108;oddana po zbilansowaniu;
2025-07-19 21:00;T1;0,961;oddana po zbilansowaniu;
2025-07-19 22:00;T1;0,897;oddana po zbilansowaniu;
2025-07-19 23:00;T1;0,914;oddana po zbilansowaniu;
2025-07-19 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-20 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-20 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-20 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-20 4:00;T1;0,002;oddana po zbilansowaniu;
2025-07-20 5:00;T1;0,001;oddana po zbilansowaniu;
2025-07-20 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-20 7:00;T1;0,001;oddana po zbilansowaniu;
2025-07-20 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-20 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-20 10:00;T1;0,264;oddana po zbilansowaniu;
2025-07-20 11:00;T1;2,221;oddana po zbilansowaniu;
2025-07-20 12:00;T1;2,531;oddana po zbilansowaniu;
2025-07-20 13:00;T1;2,486;oddana po zbilansowaniu;
2025-07-20 14:00;T1;2,715;oddana po zbilansowaniu;
2025-07-20 15:00;T1;2,191;oddana po zbilansowaniu;
2025-07-20 16:00;T1;2,292;oddana po zbilansowaniu;
2025-07-20 17:00;T1;1,879;oddana po zbilansowaniu;
2025-07-20 18:00;T1;1,222;oddana po zbilansowaniu;
2025-07-20 19:00;T1;0,671;oddana po zbilansowaniu;
2025-07-20 20:00;T1;0,155;oddana po zbilansowaniu;
2025-07-20 21:00;T1;0,928;oddana po zbilansowaniu;
2025-07-20 22:00;T1;0,919;oddana po zbilansowaniu;
2025-07-20 23:00;T1;0,897;oddana po zbilansowaniu;
2025-07-20 24:00;T1;0,002;oddana po zbilansowaniu;
2025-07-21 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-21 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-21 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-21 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-21 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-21 6:00;T1;0,002;oddana po zbilansowaniu;
2025-07-21 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-21 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-21 9:00;T1;0,002;oddana po zbilansowaniu;
2025-07-21 10:00;T1;0,951;oddana po zbilansowaniu;
2025-07-21 11:00;T1;2,324;oddana po zbilansowaniu;
2025-07-21 12:00;T1;2,510;oddana po zbilansowaniu;
2025-07-21 13:00;T1;2,439;oddana po zbilansowaniu;
2025-07-21 14:00;T1;2,452;oddana po zbilansowaniu;
2025-07-21 15:00;T1;1,694;oddana po zbilansowaniu;
2025-07-21 16:00;T1;1,647;oddana po zbilansowaniu;
2025-07-21 17:00;T1;0,869;oddana po zbilansowaniu;
2025-07-21 18:00;T1;1,041;oddana po zbilansowaniu;
2025-07-21 19:00;T1;0,691;oddana po zbilansowaniu;
2025-07-21 20:00;T1;1,158;oddana po zbilansowaniu;
2025-07-21 21:00;T1;0,943;oddana po zbilansowaniu;
2025-07-21 22:00;T1;0,004;oddana po zbilansowaniu;
2025-07-21 23:00;T1;0,011;oddana po zbilansowaniu;
2025-07-21 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-22 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-22 2:00;T1;0,001;oddana po zbilansowaniu;
2025-07-22 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-22 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-22 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-22 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-22 7:00;T1;0,002;oddana po zbilansowaniu;
2025-07-22 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-22 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-22 10:00;T1;0,012;oddana po zbilansowaniu;
2025-07-22 11:00;T1;1,023;oddana po zbilansowaniu;
2025-07-22 12:00;T1;1,739;oddana po zbilansowaniu;
2025-07-22 13:00;T1;1,845;oddana po zbilansowaniu;
2025-07-22 14:00;T1;2,383;oddana po zbilansowaniu;
2025-07-22 15:00;T1;1,948;oddana po zbilansowaniu;
2025-07-22 16:00;T1;2,125;oddana po zbilansowaniu;
2025-07-22 17:00;T1;1,734;oddana po zbilansowaniu;
2025-07-22 18:00;T1;1,471;oddana po zbilansowaniu;
2025-07-22 19:00;T1;0,064;oddana po zbilansowaniu;
2025-07-22 20:00;T1;0,093;oddana po zbilansowaniu;
2025-07-22 21:00;T1;0,927;oddana po zbilansowaniu;
2025-07-22 22:00;T1;0,604;oddana po zbilansowaniu;
2025-07-22 23:00;T1;0,833;oddana po zbilansowaniu;
2025-07-22 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-23 10:00;T1;1,165;oddana po zbilansowaniu;
2025-07-23 11:00;T1;2,325;oddana po zbilansowaniu;
2025-07-23 12:00;T1;2,673;oddana po zbilansowaniu;
2025-07-23 13:00;T1;2,792;oddana po zbilansowaniu;
2025-07-23 14:00;T1;2,392;oddana po zbilansowaniu;
2025-07-23 15:00;T1;2,123;oddana po zbilansowaniu;
2025-07-23 16:00;T1;2,429;oddana po zbilansowaniu;
2025-07-23 17:00;T1;1,405;oddana po zbilansowaniu;
2025-07-23 18:00;T1;1,615;oddana po zbilansowaniu;
2025-07-23 19:00;T1;0,836;oddana po zbilansowaniu;
2025-07-23 20:00;T1;0,123;oddana po zbilansowaniu;
2025-07-23 21:00;T1;0,916;oddana po zbilansowaniu;
2025-07-23 22:00;T1;0,838;oddana po zbilansowaniu;
2025-07-23 23:00;T1;0,807;oddana po zbilansowaniu;
2025-07-23 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 2:00;T1;0,001;oddana po zbilansowaniu;
2025-07-24 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 8:00;T1;0,009;oddana po zbilansowaniu;
2025-07-24 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 10:00;T1;0,012;oddana po zbilansowaniu;
2025-07-24 11:00;T1;1,864;oddana po zbilansowaniu;
2025-07-24 12:00;T1;2,108;oddana po zbilansowaniu;
2025-07-24 13:00;T1;1,836;oddana po zbilansowaniu;
2025-07-24 14:00;T1;1,429;oddana po zbilansowaniu;
2025-07-24 15:00;T1;0,347;oddana po zbilansowaniu;
2025-07-24 16:00;T1;0,729;oddana po zbilansowaniu;
2025-07-24 17:00;T1;0,611;oddana po zbilansowaniu;
2025-07-24 18:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 19:00;T1;0,125;oddana po zbilansowaniu;
2025-07-24 20:00;T1;0,063;oddana po zbilansowaniu;
2025-07-24 21:00;T1;0,000;oddana po zbilansowaniu;
2025-07-24 22:00;T1;0,005;oddana po zbilansowaniu;
2025-07-24 23:00;T1;0,001;oddana po zbilansowaniu;
2025-07-24 24:00;T1;0,001;oddana po zbilansowaniu;
2025-07-25 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 10:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 11:00;T1;0,819;oddana po zbilansowaniu;
2025-07-25 12:00;T1;0,681;oddana po zbilansowaniu;
2025-07-25 13:00;T1;1,091;oddana po zbilansowaniu;
2025-07-25 14:00;T1;1,781;oddana po zbilansowaniu;
2025-07-25 15:00;T1;1,529;oddana po zbilansowaniu;
2025-07-25 16:00;T1;0,931;oddana po zbilansowaniu;
2025-07-25 17:00;T1;1,215;oddana po zbilansowaniu;
2025-07-25 18:00;T1;1,148;oddana po zbilansowaniu;
2025-07-25 19:00;T1;0,550;oddana po zbilansowaniu;
2025-07-25 20:00;T1;0,107;oddana po zbilansowaniu;
2025-07-25 21:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 22:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 23:00;T1;0,000;oddana po zbilansowaniu;
2025-07-25 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 3:00;T1;0,001;oddana po zbilansowaniu;
2025-07-26 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 9:00;T1;0,001;oddana po zbilansowaniu;
2025-07-26 10:00;T1;1,764;oddana po zbilansowaniu;
2025-07-26 11:00;T1;1,849;oddana po zbilansowaniu;
2025-07-26 12:00;T1;1,190;oddana po zbilansowaniu;
2025-07-26 13:00;T1;0,478;oddana po zbilansowaniu;
2025-07-26 14:00;T1;0,019;oddana po zbilansowaniu;
2025-07-26 15:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 16:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 17:00;T1;0,316;oddana po zbilansowaniu;
2025-07-26 18:00;T1;0,097;oddana po zbilansowaniu;
2025-07-26 19:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 20:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 21:00;T1;0,046;oddana po zbilansowaniu;
2025-07-26 22:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 23:00;T1;0,000;oddana po zbilansowaniu;
2025-07-26 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 9:00;T1;0,001;oddana po zbilansowaniu;
2025-07-27 10:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 11:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 12:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 13:00;T1;0,007;oddana po zbilansowaniu;
2025-07-27 14:00;T1;0,389;oddana po zbilansowaniu;
2025-07-27 15:00;T1;0,478;oddana po zbilansowaniu;
2025-07-27 16:00;T1;0,051;oddana po zbilansowaniu;
2025-07-27 17:00;T1;0,021;oddana po zbilansowaniu;
2025-07-27 18:00;T1;0,241;oddana po zbilansowaniu;
2025-07-27 19:00;T1;0,010;oddana po zbilansowaniu;
2025-07-27 20:00;T1;0,002;oddana po zbilansowaniu;
2025-07-27 21:00;T1;0,002;oddana po zbilansowaniu;
2025-07-27 22:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 23:00;T1;0,000;oddana po zbilansowaniu;
2025-07-27 24:00;T1;0,001;oddana po zbilansowaniu;
2025-07-28 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-28 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-28 3:00;T1;0,001;oddana po zbilansowaniu;
2025-07-28 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-28 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-28 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-28 7:00;T1;0,001;oddana po zbilansowaniu;
2025-07-28 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-28 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-28 10:00;T1;0,001;oddana po zbilansowaniu;
2025-07-28 11:00;T1;0,003;oddana po zbilansowaniu;
2025-07-28 12:00;T1;0,693;oddana po zbilansowaniu;
2025-07-28 13:00;T1;1,337;oddana po zbilansowaniu;
2025-07-28 14:00;T1;0,829;oddana po zbilansowaniu;
2025-07-28 15:00;T1;0,841;oddana po zbilansowaniu;
2025-07-28 16:00;T1;0,279;oddana po zbilansowaniu;
2025-07-28 17:00;T1;0,248;oddana po zbilansowaniu;
2025-07-28 18:00;T1;0,186;oddana po zbilansowaniu;
2025-07-28 19:00;T1;0,046;oddana po zbilansowaniu;
2025-07-28 20:00;T1;0,002;oddana po zbilansowaniu;
2025-07-28 21:00;T1;0,000;oddana po zbilansowaniu;
2025-07-28 22:00;T1;0,000;oddana po zbilansowaniu;
2025-07-28 23:00;T1;0,001;oddana po zbilansowaniu;
2025-07-28 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-29 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-29 2:00;T1;0,001;oddana po zbilansowaniu;
2025-07-29 3:00;T1;0,000;oddana po zbilansowaniu;
2025-07-29 4:00;T1;0,002;oddana po zbilansowaniu;
2025-07-29 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-29 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-29 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-29 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-29 9:00;T1;0,487;oddana po zbilansowaniu;
2025-07-29 10:00;T1;1,871;oddana po zbilansowaniu;
2025-07-29 11:00;T1;2,034;oddana po zbilansowaniu;
2025-07-29 12:00;T1;2,011;oddana po zbilansowaniu;
2025-07-29 13:00;T1;1,911;oddana po zbilansowaniu;
2025-07-29 14:00;T1;2,209;oddana po zbilansowaniu;
2025-07-29 15:00;T1;1,662;oddana po zbilansowaniu;
2025-07-29 16:00;T1;1,599;oddana po zbilansowaniu;
2025-07-29 17:00;T1;1,249;oddana po zbilansowaniu;
2025-07-29 18:00;T1;1,017;oddana po zbilansowaniu;
2025-07-29 19:00;T1;0,601;oddana po zbilansowaniu;
2025-07-29 20:00;T1;0,060;oddana po zbilansowaniu;
2025-07-29 21:00;T1;0,001;oddana po zbilansowaniu;
2025-07-29 22:00;T1;0,668;oddana po zbilansowaniu;
2025-07-29 23:00;T1;0,937;oddana po zbilansowaniu;
2025-07-29 24:00;T1;0,002;oddana po zbilansowaniu;
2025-07-30 1:00;T1;0,000;oddana po zbilansowaniu;
2025-07-30 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-30 3:00;T1;0,001;oddana po zbilansowaniu;
2025-07-30 4:00;T1;0,000;oddana po zbilansowaniu;
2025-07-30 5:00;T1;0,001;oddana po zbilansowaniu;
2025-07-30 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-30 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-30 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-30 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-30 10:00;T1;1,667;oddana po zbilansowaniu;
2025-07-30 11:00;T1;2,284;oddana po zbilansowaniu;
2025-07-30 12:00;T1;2,140;oddana po zbilansowaniu;
2025-07-30 13:00;T1;3,040;oddana po zbilansowaniu;
2025-07-30 14:00;T1;3,108;oddana po zbilansowaniu;
2025-07-30 15:00;T1;2,300;oddana po zbilansowaniu;
2025-07-30 16:00;T1;2,511;oddana po zbilansowaniu;
2025-07-30 17:00;T1;2,046;oddana po zbilansowaniu;
2025-07-30 18:00;T1;1,214;oddana po zbilansowaniu;
2025-07-30 19:00;T1;0,841;oddana po zbilansowaniu;
2025-07-30 20:00;T1;1,135;oddana po zbilansowaniu;
2025-07-30 21:00;T1;0,938;oddana po zbilansowaniu;
2025-07-30 22:00;T1;0,933;oddana po zbilansowaniu;
2025-07-30 23:00;T1;0,000;oddana po zbilansowaniu;
2025-07-30 24:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 1:00;T1;0,001;oddana po zbilansowaniu;
2025-07-31 2:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 3:00;T1;0,001;oddana po zbilansowaniu;
2025-07-31 4:00;T1;0,001;oddana po zbilansowaniu;
2025-07-31 5:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 6:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 7:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 8:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 9:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 10:00;T1;0,001;oddana po zbilansowaniu;
2025-07-31 11:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 12:00;T1;1,187;oddana po zbilansowaniu;
2025-07-31 13:00;T1;2,679;oddana po zbilansowaniu;
2025-07-31 14:00;T1;2,062;oddana po zbilansowaniu;
2025-07-31 15:00;T1;1,519;oddana po zbilansowaniu;
2025-07-31 16:00;T1;1,904;oddana po zbilansowaniu;
2025-07-31 17:00;T1;1,836;oddana po zbilansowaniu;
2025-07-31 18:00;T1;1,513;oddana po zbilansowaniu;
2025-07-31 19:00;T1;0,862;oddana po zbilansowaniu;
2025-07-31 20:00;T1;0,039;oddana po zbilansowaniu;
2025-07-31 21:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 22:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 23:00;T1;0,000;oddana po zbilansowaniu;
2025-07-31 24:00;T1;0,000;oddana po zbilansowaniu;
